x,y
245903,206569
448699,40305
73163,152371
90343,365752
317835,13538
143545,292126
313142,450966
234712,48027
332905,367672
261440,365609
59067,230936
410898,178547
22266,301286
342693,464795
11860,64490
493370,335144
284402,447392
289933,260555
301215,177811
447079,74316
445094,28821
194032,472726
420601,234584
360290,182139
74222,344204
229049,28421
212452,277046
72199,420731
30755,140297
452356,130252
19585,393603
320610,228059
132449,185958
14142,490694
81846,7346
336275,440949
287526,182684
380968,327452
147113,371405
413738,229645
54353,62938
5300,252477
73827,444027
100042,374801
325066,305638
71525,470158
243641,300105
188760,155937
212656,163699
353592,395063
106946,230574
146533,129903
241804,194885
154949,439404
118633,372562
64388,356373
327477,51860
441605,405373
102812,391679
398249,149790
67677,272238
254490,258078
192288,70355
220085,418356
246513,344175
62578,6659
52217,62109
308402,471045
265624,60265
145476,185603
467616,45951
121779,186688
190001,68509
192880,131734
211757,278602
156055,297976
144439,381824
404257,332758
291884,411492
374821,261503
457662,359895
6283,425217
268681,93060
193967,81836
206996,84058
312526,174740
359238,31828
20529,406485
491075,401524
3155,294673
214977,244366
385872,114133
53451,46752
209067,17114
211377,28960
194044,370311
430698,363309
221429,355283
249095,465255
476368,80936
303957,367931
260759,160835
266191,484631
305551,130808
342078,385852
218113,244019
337678,117520
125190,128153
465038,382963
427663,399789
34307,338954
284719,194446
114537,243671
479077,45181
333000,226602
446921,237309
266094,27984
277362,84115
351247,246314
324962,424493
268822,264793
236751,257663
429095,121716
282575,219976
435795,265852
125567,124595
405590,86119
400,468505
33296,62232
448143,196
463294,216432
269583,355855
95444,98334
406900,347785
8762,140914
440831,483960
199680,429007
89201,234330
489855,31742
40062,257190
251982,33375
216720,318993
79613,61115
32277,458157
163538,95925
119526,253900
488702,133342
175860,373506
358586,109448
169713,268264
449475,50578
341305,46685
327471,412899
204571,397159
312364,219442
312199,166839
101940,473185
84982,256267
284430,372457
315889,452044
490787,91089
372927,406744
74075,125464
250798,473018
256789,115762
329213,48277
21376,449488
22979,221120
135992,144919
19424,184523
338304,142035
340031,10303
25016,277125
158148,303908
307387,47159
266424,397884
183352,60272
140749,206444
427659,63234
241168,5339
245464,463457
335435,390707
368195,441262
87219,27941
414766,389842
407093,455433
14704,432902
374424,139555
460591,492335
496431,23936
125786,152935
264286,284319
92581,240022
329157,444685
250657,334592
176750,364265
173687,442103
252079,315175
144097,319665
43197,394448
373030,10357
284109,447590
30640,173135
125160,291077
188076,357955
218986,108484
193565,102046
18295,150619
206908,124456
336219,330207
101873,306325
242748,186025
185607,45658
474271,353749
484239,230909
22995,360293
209235,387942
135582,164485
405332,76242
103138,261162
416067,73030
59371,450964
142201,156576
260919,423891
79508,225224
245443,325381
353838,242438
63406,468445
174619,378958
331693,145599
227743,277494
470731,187304
394249,212104
184985,318923
38640,108338
424569,18870
131657,466363
357155,470739
235746,17232
206675,351434
78910,341853
165456,295652
31309,486775
377017,47754
319559,10037
417037,394444
298438,223647
211031,278749
361021,428895
31957,434524
96600,103253
393828,433070
180657,261094
416841,269606
338188,162644
375262,97094
162288,476712
326839,155167
388419,53612
432816,125781
271776,435253
496053,94110
387064,175006
138701,339177
309826,426992
401796,274715
392064,362173
482868,388084
173392,45004
499151,312848
455083,223118
210572,259786
86174,472943
161579,407035
270082,31560
213862,344096
22330,153745
495735,182297
127720,310837
9760,56270
83501,46558
281211,27820
453212,117390
285534,46125
457881,368239
228682,121974
401971,72195
499025,278042
410906,100789
286849,130715
228415,313680
234641,170192
191144,174830
90471,60578
255660,139560
82596,376113
27441,276621
296589,434100
283391,209518
221271,498334
49408,161238
339597,393915
30711,181590
165537,338489
73339,481342
340589,364036
423406,189960
377221,281546
176158,183791
448091,9885
275671,323165
409549,284119
1346,226177
413103,439959
243423,318111
230065,46249
29370,116546
181070,164612
451789,317837
352464,203053
367730,425999
319522,350585
262243,282356
171316,147248
240784,304120
459397,243309
464636,426806
167920,310178
343029,332863
409045,6680
27118,167399
249506,388244
47674,54361
413598,366357
92519,296650
261715,40089
298677,15211
301685,377951
421010,309496
80211,271048
248787,289229
225721,181431
433745,400824
452095,425015
451261,296298
121938,315516
406433,236359
183069,420033
163605,219262
334260,494928
38651,78994
459708,157889
325880,305526
491514,268762
408815,210295
410455,17492
99099,376019
415501,185086
122984,242663
23344,209819
402447,363462
18939,110950
455372,247686
150518,456502
241182,331733
154466,137788
130107,146889
347393,176713
226221,96052
362021,142445
243213,80886
47539,83130
209946,166028
42386,10663
240822,152839
406262,351664
104574,175224
473604,87483
92580,455431
164130,34901
411914,414274
275837,30299
150812,15250
478645,184949
167819,339562
5065,182620
488194,3161
282650,165276
39399,119391
465215,353653
136175,272699
73701,59387
34046,46659
465057,316478
86331,31661
201491,204772
379468,208778
371416,136529
27378,441715
354412,399209
303267,276539
29658,256972
485216,88516
243395,243136
416851,461901
391270,385805
230024,269065
380241,125377
477092,406635
434469,151124
476326,186397
106015,317477
357144,286736
259336,127267
105521,223438
270907,145033
320139,452235
331886,42753
479517,142138
137599,425673
345524,319356
85052,93106
313907,229587
198607,54981
419459,474964
433124,285920
294360,115483
400377,384222
379971,430584
418305,448021
131565,159176
258004,374233
363511,152895
265687,455710
308651,248160
133795,42650
386974,395823
465877,74665
293604,339581
206513,260074
342576,245987
238484,277927
201799,50923
58485,368274
167840,495303
197430,218826
148154,196452
71693,166365
432090,274041
234313,133703
166175,155226
251012,286073
327300,3082
188964,429845
495921,238765
425517,303894
233406,144315
483847,140780
203910,57392
477799,45668
477731,319136
396796,322151
144108,244008
276729,54265
179080,346304
215354,207393
264045,131980
139956,127497
294554,10098
321022,466043
338893,273925
377590,324491
770,487008
272369,482228
421256,45679
459235,398234
474273,336583
411559,240847
134839,38518
350635,464529
55830,140469
157372,141968
151913,394042
53385,138573
76084,480137
146486,184030
466987,496907
477344,345935
56302,183319
49960,230786
134179,32300
116349,411575
442222,387681
230442,100551
447854,372819
443322,449353
138199,109950
310115,284183
467847,197127
93398,234635
1543,129814
84609,198403
445953,411361
172799,415301
367289,159106
184542,258747
384329,50635
497770,85247
229852,262256
481402,494834
471527,198531
125335,33317
34079,118142
459045,78555
231483,34360
196975,288806
42183,253754
73683,33710
259137,30219
109223,45648
174132,84232
385959,274179
267535,439055
237021,184374
485218,244250
462507,465749
158004,122890
177271,318826
39043,117657
158836,21567
166713,336209
480201,103746
377703,209563
360448,143106
396161,165583
254093,1142
81589,226506
430360,76573
365481,18942
30058,285216
427089,185347
170928,316179
407626,410795
129455,222842
454902,196211
125924,121512
115860,274614
75446,384739
179387,433820
478651,498916
308467,62031
430659,404506
380048,239438
159813,450669
270604,411322
9381,127584
203103,333389
153630,44881
223837,266603
81137,70394
58285,443569
424362,194457
270818,298666
137932,406893
40664,132833
198201,242199
440876,311408
198175,153920
305976,478423
220994,5689
413322,243400
429506,114044
102719,255518
68745,129682
298657,137486
400787,172207
313883,234198
179898,247607
175541,61907
132670,281796
329617,340910
343341,133151
48256,463862
484116,211307
450657,332489
160866,250850
269911,215723
330773,181367
341030,97849
454180,449723
303242,280184
222248,291803
188661,380039
5608,35270
45507,97523
307135,434636
434202,316904
287084,266177
153603,469413
236022,151009
75392,470024
277786,436430
52585,304521
63571,367829
311847,390819
272324,490447
174412,382028
191173,145795
194381,215334
135623,349385
309470,450574
91494,148073
396712,128402
76298,282017
323945,446592
374394,112549
156744,181817
247838,261921
214803,341028
111022,236410
329879,92959
145629,220339
57211,445360
203548,342700
80154,339001
123244,335492
419131,107178
4676,251167
326478,221361
85882,393602
489542,134444
494130,464731
354605,187135
55649,333374
340681,95169
419260,428426
407593,311153
237474,315819
227083,242566
230978,224120
204238,67043
279851,174076
430158,217193
86126,38578
185473,161031
303602,130985
195373,220653
56340,455591
95844,406302
200440,389738
62206,236228
477104,73065
406705,275677
69192,492474
249839,485459
203468,144461
121277,378985
243607,221941
449227,211985
317049,171302
97428,227514
291171,210681
297812,336679
90322,57325
146177,261723
239254,360136
213383,461392
436030,425468
322468,344552
286146,151748
72189,48922
478957,332877
332443,139758
239909,68018
188902,313796
83671,356735
284572,395181
79780,25975
126285,478077
173346,182609
346678,461753
490960,255549
479481,272363
381435,344357
393525,393492
392678,199374
317351,23361
321305,30238
103837,299254
438920,467447
421235,227622
80958,108385
44236,405093
307271,98118
171886,42773
84119,194007
305818,329372
175546,276972
364966,83351
258649,351049
475385,169767
50566,195612
76643,206954
95844,257378
209430,269221
70261,222793
120965,355517
291041,121392
32952,15621
387872,377419
61097,278161
168645,382883
141662,64649
295944,257978
189251,493497
450254,191532
10531,64357
248246,62769
291683,443066
309858,292959
62395,474048
69376,74348
474738,226091
402101,374865
377845,117137
341829,407114
219987,444278
314369,479769
343128,35650
209869,372811
303012,259860
393676,479922
376616,380721
451787,288050
328796,462869
436040,429783
238271,464425
62813,259587
96268,299285
318316,186502
291734,73965
141224,304422
274464,254983
316573,395870
181404,19501
91358,227938
414077,238
415497,148768
445754,407407
290137,36514
480514,40414
178984,309904
82743,172199
352479,343347
493065,198911
93915,222964
286608,28510
199358,137091
140996,149674
124143,348852
76892,119054
245838,121027
35778,112905
171448,226008
325680,36323
238484,275718
191977,103866
328440,87245
15030,277147
124347,86335
337211,124237
360183,233600
119733,318183
458074,149830
304339,261249
141098,219776
147150,368071
455154,167027
110279,426186
221358,337023
426459,315665
90607,473985
230789,191886
202763,234418
14000,198603
319652,149772
20407,222050
389139,387084
223676,485324
118641,337170
302081,263665
391138,408774
144934,175550
437758,271542
336127,64949
160733,386170
160017,401342
207327,97784
81770,415227
211829,431778
267194,248058
246895,272957
496721,317635
52067,266013
303543,154641
356118,415277
10658,399390
156203,291050
208055,458550
289798,226031
7264,497870
99867,208683
30630,393997
406775,329902
366923,230792
313930,476771
486215,357548
160112,286967
311486,328244
251195,431704
130714,265275
275391,42072
491017,304683
27097,220689
335829,32404
492317,362882
138012,317976
437946,189496
276461,254403
114412,4968
245022,155480
271998,464824
499500,452678
225114,215741
483311,264409
442447,343167
242169,170381
317982,67129
201164,292766
493537,151133
242741,320250
432055,152436
115881,334776
99152,499587
483834,489986
302034,233065
114390,390606
287462,121349
347932,417771
402946,33428
104955,315638
213108,35608
48873,264299
426887,480820
251997,26009
299093,303475
471402,172782
4714,23401
140345,138034
161872,250194
138082,436080
23004,387862
229894,304367
302613,405294
206891,271071
335772,188992
297301,23950
139868,365669
251646,336986
194896,246060
46386,440353
482731,451416
268265,56372
182760,27108
107681,234762
286382,166439
261592,308305
285535,217426
426915,422975
344126,165687
425614,350310
486459,156259
316785,25446
463421,16204
100683,390621
140107,123654
461533,58745
70774,221326
431205,433166
165702,225162
396245,494339
133759,407752
472080,366023
38543,205090
488449,198081
2391,298659
262168,159269
280596,316644
48642,461474
428970,486031
175140,421848
79404,200357
398227,295175
20874,459931
223635,427810
93015,453630
16041,215907
17845,162423
79007,297880
77312,151114
70133,266523
255764,163128
268446,437279
214779,334597
153598,359718
25047,388276
293789,9583
178184,296078
357032,7469
349115,329665
260485,169779
225072,326981
191441,101996
146566,487066
116569,316519
381861,102509
137585,68111
208615,160473
370771,160792
222052,365738
116727,250293
273784,184638
27499,221287
434515,319076
446768,246352
345598,226374
189650,471398
252133,85858
324545,76451
481829,18323
349424,409976
489586,291088
157898,423042
59845,170986
149580,366005
101730,323129
498818,235412
468546,260944
310082,210339
454017,402188
354527,384084
202085,71852
18251,181469
489577,102842
358989,351979
237830,282312
411226,236848
349661,50486
156275,450999
403427,392688
232955,419896
288137,410803
393684,261351
93831,471344
249077,360807
142821,405289
280681,488412
130022,346969
496006,358238
348369,493680
491689,162122
112413,458076
285067,292594
48184,290467
75874,400820
390228,233133
470999,63272
52911,166398
300543,425746
447261,474721
2200,410744
223956,264192
335426,412590
