views	likes
103493	594
183985	1497
265534	11835
2202412	47777
467	488
1783053	81659
622089	21300
70279	1904
1869	22
231613	13557
151449	5458
2641858	50048
43866	2881
710403	19609
150755	1242
90475	64
626005	17513
395259	26210
305455	9435
29127	151
2305773	21328
4230179	161144
823882	13276
19654814	899113
917612	67418
915822	26550
4026193	168203
11227479	425187
5102129	134882
256209	1040
20565795	2320646
12087480	419216
218496	1296
297259	12967
4351979	61247
1771121	68143
721104	61881
969541	31221
2554481	345270
2131162	5813
190771	10220
377221	17741
480610	28920
1478509	103405
137140	5979
967380	25693
2090558	190071
13469626	414639
147	50
293688	1022
1320828	6177
114092	5382
65604	116
1287157	20818
593121	2946
348848	15127
49830	877
700894	22159
222306	2863
259373	1337
97405	1767
199899	9224
1219653	8073
12088856	297436
196658	17218
1047784	48866
2295804	124484
253789	10335
357052	18377
1969566	68908
884295	25276
876248	38129
461936	5730
1103861	59958
379036	4730
2521991	20268
50	9
13234006	488656
1407262	20503
687975	20237
328031	6890
128021	426
35982	2085
52338	2504
186957	1671
1179499	57996
133154	452
265221	15034
193060	2791
1950255	10624
330529	4252
155096	152
1513658	17638
249882	2078
22809	2643
12811	141
150146	584
112905	3572
161638	8913
1407953	7654
2762	108
178865	3771
452580	33359
1111831	24613
116007	337
1369795	103097
1476167	247954
1108460	18682
1239553	52071
2893385	118601
193843	19445
669	54
194033	22212
76935	5798
326372	8758
538662	17868
217	23
980577	43449
306710	20308
1298699	135646
31431	5170
91878	1033
59490	271
1165097	57265
479241	31767
40849	147
42776	417
95886	3187
56476	465
2400832	113129
156110	4295
1286856	104279
653959	31778
44109	4062
108464	1362
495196	18098
1565904	8288
345406	10141
1192687	4439
1690173	28996
236420	11473
501898	25781
60049	448
345814	13707
101282	3727
45477	426
1722017	17335
222917	3811
2498437	51600
397	192
nba|"chris smoove"|"nba chris smoove"|"golden state warriors"|"chicago bulls"|"bulls vs warriors"|"stephen curry"|"stephen curry highlights"|"stephen curry 3"|"stephen curry deep 3"|"stephen curry crossover"|"stephen curry ankle breaker"|"stephen curry 26 points quarter"|"stephen curry 26 points 2nd quarter"|"klay thompson"|"klay thompson highlights"|"jordan bell"|"jordan bell alley oop"|"jordan bell block"|"jordan bell chase down block"|"nba 2017-18 season"	310050
29992	337
974624	28707
243038	8641
76435	6876
5595	30
505496	58038
113466	1826
61591	267
1321125	36708
112357	678
740906	22397
78468	2245
1074483	42340
503569	26379
329078	28724
1741871	126168
439	https://i.ytimg.com/vi/JqeyOTwnGQs/default.jpg
141090	578
96435	2064
172991	6770
533	https://i.ytimg.com/vi/KDSV3MFGF3g/default.jpg
45724	35
81113	3329
76947	860
806193	10397
752058	22688
358375	28229
76590	558
794249	12277
37547	1003
90331	2743
104187	770
584214	26723
265836	13489
16681	279
268556	23135
240560	14483
382402	1916
168500	1502
303126	20108
1470733	6662
244121	1452
75881	935
105108	1890
2224156	3883
354947	3026
463282	15636
46611	536
105975	8702
29	5
47480	370
122287	5270
155901	16891
2894524	41166
199520	2171
351638	3092
117211	5093
113581	3578
246895	8632
17020	977
262797	4469
29626879	582873
3947386	247661
1776191	21784
1166010	59218
1281514	192656
4809441	172000
1313418	112104
1880647	93715
2519348	188159
789833	24892
1642290	116015
1407676	38969
373583	1958
2058696	126704
338705	1327
4586840	181705
136	38
321547	32290
125924	2503
151535	5834
24802714	1011677
794262	3089
383590	8332
931112	33197
401985	14841
1128222	81135
82389	60
24628712	2454901
289168	13024
211535	2743
12214051	439508
709093	2469
5396039	71163
5487533	140715
509727	15516
1037648	69284
2121522	76221
1903983	20042
601493	22868
728572	4110
1376669	106711
332886	20045
680987	22407
66173	400
77546	1207
287983	726
81763	1112
339996	12496
669063	35492
121526	166
643432	23076
60	13
143475	546
181422	7262
1546774	11002
319211	11943
2283533	6276
42817	6855
165927	6777
132614	5543
2755377	362757
352097	17647
854900	10390
88620	645
9660	102
21017	22
1143329	29205
483600	1553
795281	6351
29244	337
1572331	107594
191815	1308
480358	1506
2714887	11942
113819	5850
128106	350
545785	25377
150526	9948
1217392	44311
2254977	199485
12667200	429398
156219	4595
52728	335
2660629	129424
831957	24840
140142	5171
140645	10208
169794	5780
14839046	346116
440727	5006
1020	106
248988	3112
146956	3228
22267	707
415	142
395711	1620
1878816	76748
21704	1134
101288	0
816868	3486
248455	7174
58356	4861
79746	3282
235421	21551
999860	5586
124861	2730
112608	452
23553	600
160338	5239
284750	508
207321	3817
185344	4846
268192	12751
221912	4167
36981	405
229843	1814
248340	2047
132986	396
271859	6087
15682850	444729
36505	1710
82596	271
36445	801
1491616	123688
513277	21468
54548	4820
217316	18326
199087	2058
2121025	71756
1636180	22059
1249805	65499
97092	632
223228	1828
551334	5587
91509	2397
1370718	57462
39369	2548
194717	189
81595	1594
26263	548
206579	703
152342	14439
580931	37620
	
31450	3473
357	42
184802	8102
4754605	204004
524696	29176
305060	1103
1700321	8631
739504	21100
3494	161
248006	6080
13963525	499346
60097	3274
987801	63320
1569	23
379554	7925
4817	466
1790238	134423
1921959	62867
84086	199
1342984	6465
200484	2821
1648407	111802
156420	8285
400304	12153
247890	5877
3635144	133232
1772367	20356
107129	324
373279	7545
373795	29028
359423	3509
951419	26783
1709859	18717
111508	4568
519516	11430
84853	5375
643906	10578
740933	20198
266944	24018
23362	78
129278	722
1743662	267168
203021	1944
199066	16418
274249	26842
337554	33630
402275	2673
2926467	123477
65463	287
1161106	27544
1803557	5735
645578	19474
306386	4019
2925598	304734
2201357	24694
1666247	75270
2304546	104020
1777325	131083
832247	8439
991131	29000
5111501	177376
780528	12877
586858	22747
3412680	168805
559573	19462
3003970	203312
3340294	240824
609360	10473
938088	12653
1394388	5813
674225	49314
152	42
124756	1472
2154309	43029
45471	380
656403	24366
30	12
248433	6045
849365	63175
1930982	50603
180612	2582
255488	5420
634600	52372
403114	2069
387685	1483
644576	29669
590171	3418
1172709	11033
741925	2641
294758	3319
679506	19250
83840	400
29753467	1100488
1167158	36480
425418	14540
4785999	186937
295762	1427
138380	4536
58	25
1662159	78245
74896	431
110909	3383
388194	5397
832686	25167
367407	24789
10700	238
394183	2484
422732	851
29733	290
184639	648
318205	13807
55069	578
1548962	122671
52191	207
553261	16397
158796	5452
705169	21050
1239500	85638
153566	1074
167679	562
1676106	23439
2656569	14639
100331	7069
65814	1976
191387	11925
27670973	2542863
161033	2658
817817	22155
6437564	78029
1314990	79983
	
1634226	49650
288050	1794
117714	858
144375	7191
287658	1979
527	64
356091	47540
741486	29912
491113	39786
2281209	79427
188956	1429
20807	25
537220	5445
150337	3698
273628	9353
112705	3523
1622049	116851
12921578	448453
148179	2628
122231	3971
51465	1991
306872	17220
366891	877
26480	114
64628	1511
722254	25041
78681	5364
91258	1072
1361217	107474
103647	1549
151483	3883
16449	93
1472251	7194
179086	6516
139596	177
320476	12452
103642	813
204355	12103
576064	33367
102126	562
138314	773
228152	414
217467	3709
913215	35339
1601302	50581
155633	6046
1270	34
78286	541
262772	8934
367215	7670
2190	96
366266	12994
95588	348
56542	2604
67387	8308
301471	4786
66578	6361
66857	358
307661	13985
1154976	7646
2571994	23900
221020	9282
5770418	145148
217956	11699
351764	706
59963	234
371118	18285
568161	4779
127270	2515
201654	13367
2374619	6590
59897	502
777	99
88170	2219
650645	1912
182291	7166
312540	6666
2844631	369792
162468	7455
244699	4275
1258267	31416
105324	1638
78496	3917
127344	11208
149143	8837
130702	5351
442307	37166
152976	897
10891	657
4373	3
143706	502
220091	365
205564	5226
99627	595
278396	7368
378273	2848
134	25
1647635	110536
588887	1749
83852	2782
49298	530
25136	259
60735	1628
176629	2133
1179167	135476
228848	15183
60303	2239
3571873	13988
408925	30306
51360	3729
26989	228
82496	2492
213298	2596
2521431	92185
255419	3400
17208914	380861
346824	4506
3111226	127079
1080388	42666
3763835	348316
808376	45265
832953	34111
1054285	28682
283860	28089
2359381	25749
599334	24544
1873655	80952
68936	651
1251642	15794
1022200	10113
2379819	32774
191655	2891
2518984	109356
528664	9387
1206939	76553
1017187	28060
1030918	29428
3331383	17697
584991	71366
152	53
586336	18289
2425655	231279
672868	61496
1419031	63288
743372	2594
4090835	185548
444232	10547
175654	1431
2911703	53550
817755	28171
350690	15686
44	11
2022344	136578
202931	581
738889	11294
749538	57763
4299302	256696
1485150	82721
481646	9119
114556	1648
375368	16497
23748	299
256552	7413
1210811	32551
78716	51
1589286	6240
515786	16243
3002	148
678524	27761
135375	4920
205920	3113
115712	1529
587317	3787
378289	26550
277772	1430
69761	2701
272029	1809
1305151	16564
109940	3616
760298	52039
5305409	180303
501425	28380
695072	18723
3216259	210529
1001367	24301
584296	6721
220411	683
399646	13557
868892	15408
505776	25566
296175	8901
93272	1271
196093	5286
44661	379
345210	9198
196548	6192
19094	396
145377	2126
42437	35
99439	7367
98842	4633
740561	6964
267631	14278
161554	596
40978	958
4100	228
770606	124566
2283291	149235
145601	7955
340189	3052
73334	861
283447	1981
4608	223
120979	3114
336730	18858
745358	47231
415611	2763
51742	311
422966	2140
1149806	26711
497800	30410
111623	587
177036	438
340633	3117
4775	33
108786	697
35467	227
416285	1581
157388	1127
2044692	55777
128360	2538
51623	423
140255	13261
116060	2293
236425	7955
330456	16545
118343	354
239076	12354
495317	12044
520378	2934
774795	2776
105604	785
568862	9634
175367	4639
82841	7714
440829	5814
204133	11410
	
34275219	1174338
151767	8474
576275	35174
36647	454
276647	15174
144275	5518
37228	2463
954024	39475
211592	1673
232278	3354
117766	4077
886127	22367
338412	3577
245595	6364
19230	420
294908	1986
1917606	93359
2740505	141556
2266785	59516
1332547	11898
159299	9683
928038	62330
452773	15293
218542	788
293405	8128
119017	1588
267738	2200
546622	8282
270080	8793
59071	4209
552401	29707
92800	4297
402300	18705
344876	23011
29499	303
577304	2753
243608	730
36903	2171
91942	1952
5880	35
383694	20242
1054359	37125
1245064	37740
15076	70
372703	2605
5493	24
485144	2240
9787	273
461364	21186
69957	2295
716516	19947
392824	13246
382393	1803
24575	33
122489	2625
4896537	189739
67278	3557
159239	9727
99137	3750
14086	71
6811	276
4227	199
636425	16173
37736281	1735931
2339993	218699
3670052	126016
376527	4800
1375860	72503
1413458	42030
718902	23180
1644841	54133
389158	21649
1119535	11219
3411173	277250
288810	1214
745341	13487
4334988	368917
1041073	39297
1699436	20220
414052	50860
145	40
1480204	34548
132189	1649
971123	6325
333112	5813
60	7
899247	103760
795966	21709
867588	0
255341	2643
292247	6669
26783	55
193531	658
1988375	83887
1074105	1277
187245	436
992034	77084
743144	59582
1752831	36994
2892333	37118
1296766	31993
628074	13384
457485	26515
118203	3681
1209233	100669
3555289	18849
2674940	112959
197900	2394
828248	54869
153290	1953
532585	3313
28467	1284
624023	18102
261887	648
38902	35
236911	2281
291132	1384
1920399	93800
531816	20846
847297	6347
1485609	65016
281589	8587
12951	54
190200	1543
6380	880
483041	29954
4474243	193603
149870	2691
1138890	74433
352037	24652
5288519	270350
41770	278
952845	30211
532906	1553
279497	720
89074	4361
333283	15614
255209	14026
210847	3601
523485	5824
1157231	21981
3808	203
1025113	36827
500007	15637
312770	11013
355120	29238
103602	57
156628	573
944946	35927
31247	5164
448799	7072
1026378	33918
481946	2525
594462	10064
1045370	8709
409887	2800
233916	10991
78271	2794
119425	2499
585223	18409
782577	11520
181619	7115
2113121	138786
244343	767
5050	185
351665	19035
574680	34705
26282	357
1176365	9506
879567	55000
7953	33
119109	4999
277048	9264
676	124
49620	271
42622	100
25916	582
579931	2928
118378	300
275246	6188
434337	7151
1733528	20113
1425273	5602
1666070	93398
1352003	17908
543481	5342
0	0
184182	5802
568648	7689
238257	418
664702	66546
106614	298
1284637	33686
138406	8931
555314	16935
168990	23804
1341741	28749
597163	4903
285527	1904
317892	14314
363485	9946
335882	1238
122160	0
174789	2259
1494972	58752
73608	673
173149	11187
1660394	6393
208984	1994
229005	7719
75487	4039
245177	733
563794	30765
1446631	9816
3527	112
315296	3197
49682	222
233473	10557
187893	12767
258053	9085
253018	760
3433497	62537
793245	52928
1891158	59967
29831	2591
508632	3892
994404	51860
415706	8873
215375	13984
59590	201
3059	95
185997	2697
120	72
179965	11155
3347975	215180
62404	2356
142970	8479
156379	670
18416	107
102263	1698
120798	769
209956	1993
53939	485
584730	4094
470516	12570
510009	10146
2462199	61260
132070	5503
65924	2492
90766	4592
1488650	8946
128543	7894
50233	368
100319	7237
151245	3705
975043	143966
6243	40
199364	1218
56367282	2157741
5850230	174265
833425	15211
2035994	88097
1183611	30250
1894753	0
1939398	50688
1868531	3318
1650988	20852
2432670	25499
562424	27561
3657886	442915
778309	1544
396123	1487
1371506	18997
806842	75414
2357511	198004
1827786	57103
616077	5816
1717225	10041
473068	7602
3074263	96530
178	47
200594	2042
387000	4916
1294885	69686
3679229	294626
343900	696
1354894	75102
1160888	11719
1614392	36163
306882	5800
5011351	389372
1111507	40728
842803	17356
462523	1661
433039	6294
1063330	8558
295940	2811
70004	176
75	18
755885	39459
205872	737
331220	16032
843333	40901
336146	978
2222937	132072
1355237	52747
1325804	81361
215074	724
931741	23458
545577	16193
463512	10497
644897	33141
635433	59806
2096711	49453
1197556	51644
1304353	23231
391639	7307
561065	11910
248106	8216
241672	15556
181162	1093
151894	6007
641909	27710
12577	2119
306917	11727
274459	1316
655281	3309
736555	15120
123416	3673
368207	9991
47745	1538
236019	3387
2079102	86085
1014891	8647
3130365	39196
585540	7980
563636	10716
224270	7006
1099323	80621
2716883	236848
1409223	33149
363966	2564
153211	788
554214	18615
175660	2152
68967	43
71345	182
138309	3969
160529	2046
90188	1019
362671	12154
729880	6904
344244	15343
1120572	9089
13692	49
1295601	59286
2292393	100858
630614	1717
1820027	11704
433714	18522
292619	17458
750633	20516
1271329	150396
161225	431
300553	8975
556924	9317
301310	15741
148227	7347
755189	3842
109555	614
210984	7134
1049846	9923
274412	664
122078	4427
105103	827
597349	24081
1426035	6407
956750	7011
525001	2643
130290	12647
26569	1448
6093231	279788
659842	3481
450817	14867
79882	1038
1538576	81240
262066	768
198281	2165
264865	8741
450887	33925
93952	268
471631	20454
214851	2622
374875	16795
36190	1129
1279340	79145
333646	17902
174274	3013
324309	499
453371	3317
4697856	198325
2731732	14268
846	199
314119	15998
72919	146
110046	3506
156518	2782
45125	6387
1595860	67255
371037	10797
125204	8425
1330157	42351
297993	2011
262017	12809
171356	4532
438583	21855
310449	499
115609	2107
556	17
4206	244
682992	10738
3765943	19881
173033	4955
302389	13854
530790	3971
268300	14028
516577	1741
75103	2650
264975	5214
1040790	27345
2836959	115671
161290	10036
2243552	13738
117242	924
1153006	35467
431906	57700
56581	460
172648	13685
13922	662
644742	36950
639289	19290
1545509	30594
177391	1461
86861	1015
399786	23366
2179638	140225
184929	7277
134678	12469
77902	5878
198152	5999
16618	245
321790	10150
2440592	26241
59554	1320
66637636	2331359
6296393	633636
6256196	470307
1441878	134906
2386817	362456
2564482	0
8130538	643781
1855536	21004
559676	2441
466745	94363
1180509	67976
1613742	108595
1554273	146689
770038	44574
7374569	198859
2115548	24322
2832084	100309
564789	12479
528823	23483
865993	28871
2083366	91469
1396560	32846
1675450	59362
2325378	5024
194229	5099
1088888	2245
856874	13695
279827	3596
7913	4
3128381	231529
717355	37883
47	6
834157	6975
14634385	192385
4053326	113528
190225	10280
521173	13461
499726	19774
6448	127
669000	31037
136029	1244
777056	8964
352661	3449
182	52
1135785	37667
92054	551
793705	36140
2801054	28934
92532	1176
401662	6963
246178	7205
58862	431
112063	3575
132403	3258
3965961	461219
2560974	164570
116243	3501
74691	301
1214433	34908
44035	38
100529	8215
1901638	15508
270878	507
10165	371
592784	8959
225390	806
499889	2615
203464	4213
523563	26170
23879	674
722343	22579
355478	11036
774565	33591
146657	1946
629489	21299
131523	8952
409767	14152
310086	2234
18462	275
87766	368
123565	3175
391506	11492
743929	19226
815492	66191
286510	1253
1924017	58445
357213	26147
340951	6599
60275	525
414428	13217
2032206	11028
130309	1484
62735	4274
393015	4955
4297	341
55011	3449
323586	21486
93007	4272
131082	17030
401601	36268
588112	69993
261544	471
1183166	11917
928939	8872
452702	20516
851068	42473
449439	15176
1446819	6746
157961	5620
